GEOID,INVESTPER,INVESTPER_A,disadvantaged,RISK_SCORE,TotPop,CIscore,Ozone,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,AAPI
6067007602,2.630860888,0.427425952,0,13.74966106,4661,24.31589101,0.04939042,9.116418298,39.45239577,0.146505564,50.29247044,0,0,73.7163671,20.93023256,506.4120169,21.35,416.7975277,47.84563507,52.09490803,54.53056081,1.2,18.70100784,28.5,78.34965964,0.385,59.78821972,9,77.29945401,0,0,40.11673574,4.898245465,43.13627878,87.02,88.69641077,2.84,7.377469849,14.37,62.5997009,5.8,25.05694761,4.9,36.97388009,38.9,67.44974874,2.8,14.39354503,21.9,70.22813688,21.3903,10.7488,69.4486,7.9811,0.2145,7.552,4.0549
6085504314,2.631113424,0.427674567,0,26.46105627,4897,10.28510243,0.03975537,8.502152397,22.83758556,0.05504759,20.0248911,0,0,177.7903391,32.30807702,397.5920874,13.975,291.52549,22.74260022,38.84497078,35.42533081,0,0,3.75,25.08716586,0.02,2.514890801,0,0,0,0,15.85345229,1.935703376,0.833851898,31.83,28.40229312,7.42,93.27687965,11.24,39.89282154,11.4,46.50721336,10.4,63.29679253,17.5,28.41708543,7.8,74.10203019,13.5,30.60836502,11.7215,17.8681,11.3947,1.3682,0,2.4913,66.8777
6037551201,2.631233817,0.427793141,0,20.44194875,3272,25.45020919,0.04539285,12.0635633,82.04107032,0.079594139,29.69508401,0,0,5604.44991,93.46086522,955.7594699,55.3875,487.661084,58.82352941,55.15734326,59.02961563,0.4,5.636431504,4.3,26.714262,0.28,46.80344143,0,0,0.25,11.59221077,41.13321038,5.022356817,46.14810205,42.47,45.33898305,2.66,5.722350526,17.28,77.40528415,14.5,54.21412301,13.8,73.73122209,25.3,45.06281407,3.7,26.86100989,23.1,74.52471483,16.1369,74.9389,13.1112,4.5232,0,0,7.4267
6037543322,2.631281196,0.427839813,1,22.10986931,7959,38.57473695,0.04125212,12.1614803,87.38021157,0.125789376,44.80398258,0,0,14002.78646,98.76219055,590.5154594,27.6375,316.1323339,29.37429749,43.13855714,41.52488973,15,74.93467712,45,88.27826664,0.42,63.07081403,14,93.36413272,1.4,39.72508591,53.48834241,6.530915984,79.141257,91.64,90.14207378,7.58,94.41878368,16.34,73.03090728,12.7,49.97468995,1.3,9.46000812,10.6,11.44472362,5.5,51.26236335,10.9,17.93409379,20.6307,10.4536,2.2365,72.0819,1.2062,3.5683,10.4536
6001441100,2.631346026,0.427903684,0,27.60147269,4625,17.25325292,0.03892377,8.160426108,15.74362166,0.068023937,25.14001245,0.582104744,39.44827586,159.6633352,30.42010503,1035.471487,60.325,260.7751311,15.18671163,34.77997046,30.33396345,5.8,44.49421426,53.5,91.03436826,0.2,35.6187955,1,12.45275094,0.2,9.667812142,32.40498616,3.956642373,22.75046671,39.45,40.70289133,5.6,66.83346164,11.56,42.68444666,5.4,23.29789927,8,53.36310732,13.8,19.12060302,5.2,46.99375325,12.8,27.2243346,21.3189,20.0216,44.6486,0.9297,0.5189,6.573,27.3081
6071006201,2.631571106,0.42812551,1,24.03238566,4435,44.43372077,0.073132,11.09718349,55.71873055,0.119122065,43.16116988,0,0,619.3326721,55.76394099,1070.894853,62.3125,592.4560427,68.26526789,82.52006666,91.48078135,12,68.94363568,0,0,0.16,28.29913964,0,0,0,0,46.20805091,5.641993838,60.0746733,123.59,96.32352941,5.77,70.36181678,23.85,96.48554337,22.1,68.41305998,4.6,35.33631073,44.5,75.40201005,9.8,85.48932847,18.4,55.95690748,7.283,77.0913,17.7452,2.6156,0.0451,1.7813,0.7215
6071000821,2.631592315,0.428146418,1,23.7903401,4017,37.41869677,0.06236471,13.39575121,95.34536403,0.347989922,80.9334163,0.000231189,2.655172414,729.5190023,58.90222556,620.1634479,29.8125,886.0419772,97.1400025,35.44006575,31.11531191,5.45,43.5983576,1.5,10.64253694,0.28,46.80344143,1,12.45275094,1.3,39.28980527,50.5694122,6.174515185,71.79838208,52.86,60.08225324,5.5,64.47267129,15.91,70.92472582,9.5,40.06580613,8.3,54.58113412,37.2,64.89949749,3.9,29.41176471,21.7,69.45500634,6.1489,45.5315,21.8571,7.7172,0.473,9.5594,14.8618
6067005402,2.631896736,0.428446635,0,22.53165959,2729,33.56963059,0.04716458,9.089894718,39.12881145,0.146974126,50.4044804,0,0,162.1436666,30.73268317,1720.945975,82.375,653.0116289,72.04945673,39.38491315,36.24448645,1,17.07726764,3.75,25.08716586,0.51,70.07279947,7,66.73666527,0.2,9.667812142,42.699139,5.21355639,50.69072806,140.38,98.28015952,4.73,44.765204,18.55,82.83898305,4.2,17.24879777,6.7,47.0835025,49.1,80.77889447,2.5,10.65851119,28.8,88.47908745,13.8879,33.0158,46.0242,3.8109,0.2565,4.1407,12.7519
6113010602,2.632085555,0.428632952,0,19.17168401,5748,21.6205217,0.04490202,8.787216723,32.50777847,0.190867723,60.39825762,24.22098973,67.44827586,136.9746654,27.71942986,1375.530743,74.6625,425.18459,48.95716248,52.41917122,54.93383743,7,50.31728257,93,96.19790802,0.75,80.18530774,0,0,0,0,48.9979329,5.982637875,67.7535781,19.32,8.437188435,2.48,4.362329997,7.5,10.21934197,4.9,20.85547963,7.8,52.51048856,56.8,88.91959799,6.1,58.35502343,29.3,89.37896071,8.0898,17.6757,52.9402,7.4287,0,6.0021,15.9534
6013345112,2.632102712,0.428649885,0,21.38287129,6455,3.128536853,0.04125212,8.447741062,21.60547604,0.016232968,5.973864343,0,0,359.4616699,45.11127782,619.6560359,29.8,279.1733404,18.55876108,2.96709191,0.604914934,0,0,3,22.11522497,0.11,19.24553276,0,0,0,0,14.96846302,1.827646362,0.560049782,19.22,8.187936191,4,26.63587375,7.67,11.34097707,1.9,5.504935459,4.7,35.99945865,6.7,3.731155779,3,17.11348256,12.5,25.7287706,11.9287,6.739,50.9837,0,0,3.5167,38.7607
6037603802,2.632241553,0.428786944,1,21.67715705,4040,46.80930711,0.04192559,12.03026306,80.0248911,0.259418388,71.64903547,0,0,7728.023441,96.01150288,1108.566756,64.425,373.7939205,39.54040215,70.49423958,79.79836169,0,0,4,26.16636228,0.255,43.65320979,5,51.21797564,2.2,54.84536082,49.90426887,6.093301316,70.11823273,67.69,76.95663011,8.26,97.44675391,15.63,69.81555334,28.1,77.72715768,19.3,85.53254838,39.4,68.26633166,3.9,29.41176471,22.6,72.5982256,11.7327,62.0545,12.3515,6.7327,0.2475,2.104,16.5099
6037240500,2.632814877,0.429353371,1,22.13734219,7326,74.91100795,0.0438112,12.0998549,84.43061605,0.320690199,78.44430616,0,0,6373.313395,94.57364341,3154.098167,96.525,787.9403354,92.53153491,84.23731346,92.84183995,0.95,11.92609183,16,61.54740163,0.06,8.762409001,7,66.73666527,7.2,83.80297824,63.39383817,7.740375048,94.58618544,113.88,95.42622134,7.07,90.59532974,27.88,99.22731805,50,96.50721336,14.2,75.19285424,63.7,94.13316583,12.7,93.71421135,38.4,98.01013942,6.279,72.1267,0,26.7404,0,1.133,0
6037570203,2.63285919,0.429397182,1,23.26376389,4165,69.37985881,0.04320513,12.07684795,82.96204107,0.572045752,92.1219664,0,0,7182.133547,95.42385596,2820.212253,94.9,339.0441176,34.7321094,71.89605076,81.29804663,3.45,32.47480403,83.1,95.51718413,8.09,99.00727995,7,66.73666527,5,75.67010309,67.42580884,8.232677867,97.17485999,68.25,77.28065803,7.13,91.04439312,15.3,68.38235294,33.2,83.61174386,12,68.65611043,66.2,95.61557789,9.3,83.22488287,28,86.79340938,6.1224,67.467,3.1933,23.9136,0,0.8643,4.5618
6047001200,2.632958194,0.429495081,0,16.0663858,5636,33.93337064,0.05530288,12.18565724,88.01493466,0.025972758,9.110143124,659.4785282,86.82758621,8.8090536,8.589647412,448.1613646,17.3,542.7159581,64.09391782,56.4162189,60.61751733,0,0,0.75,4.416403785,0.1,16.63798809,3,33.15833683,0,0,37.53908705,4.583515073,35.91785937,141.73,98.47956132,7.11,90.89042853,32.48,99.87537388,18.5,62.22475323,3.2,25.55149547,33.8,59.8241206,6.9,66.60593441,10.8,17.41444867,14.3719,45.7062,37.3492,2.6792,0.2129,7.665,6.3875
6065031100,2.63303353,0.429569591,0,27.84841361,5726,38.99784716,0.06718273,12.73282192,92.59489732,0.711875226,95.706285,0,0,679.6946615,57.60190048,984.3585445,56.95,693.8289152,77.36980142,81.35696698,90.4599874,2.1,25.92385218,7,37.60584426,0.475,67.55790867,0,0,0,0,56.0461315,6.843221524,84.48039826,49.25,55.62063809,4.94,50.71850141,13.01,53.90079761,17.4,60.45304986,2.5,19.86737042,36,63.24120603,6.4,61.53045289,24,77.21166033,12.4694,42.0363,42.176,8.4177,0.5589,5.3266,1.4845
6095252903,2.633660028,0.43018972,0,37.21694661,3857,18.68733464,0.0431411,7.824982691,11.86060983,0.012485944,4.667081518,219.6250193,81.03448276,239.6883291,37.77194299,549.9938976,24.7,666.2365207,73.02360435,25.77577633,18.66414619,4.5,40.83613289,0,0,0.25,43.29583058,8,72.15455691,10.7,92.0045819,40.02800676,4.887411675,42.85003111,72.29,80.05982054,3.59,17.97536567,13.89,59.54636092,8.9,37.64869653,0.7,3.735282176,21,36.28140704,2.8,14.39354503,10,13.90367554,28.027,11.2782,79.3622,1.1667,0.363,2.9557,4.8743
6037609900,2.633682151,0.430211634,0,21.75934287,2057,22.00042158,0.03809217,11.63003614,63.90790292,0.08522965,31.76104543,0,0,4515.946533,91.2728182,607.0652834,28.975,391.0791793,42.42537779,48.60718463,49.61562697,1.6,20.67935797,1.05,7.189108418,0.135,23.71939113,0,0,0.2,9.667812142,31.14490912,3.802787217,20.17423771,63.42,72.80658026,4.58,40.65948165,9.72,27.33050847,20.9,66.31232599,-999,-999,34.5,60.90452261,7.1,68.40187402,20,62.82636248,24.5503,59.5527,25.8629,2.3821,0,5.7365,6.4657
6059001202,2.633713555,0.430242744,1,19.88053141,3662,41.32260203,0.04939042,12.0571373,81.58058494,0.072564514,26.95706285,0,0,2923.203349,84.53363341,699.8633001,36.125,824.5865453,95.57886849,68.61428835,77.34089477,1,17.07726764,11,49.82566827,0.235,40.92653872,6,58.69382612,2.2,54.84536082,53.24165291,6.500795245,78.68077162,47.28,52.59222333,5.04,53.46420323,15.01,66.32602193,28.6,78.33459884,9,57.76153742,40.6,69.96231156,8.7,79.72410203,15.2,39.69581749,12.4795,85.3905,12.343,0,0,0.4642,1.8023
6037553702,2.63385367,0.430381574,1,20.69949315,4723,60.12440024,0.0438112,12.09151255,83.84567517,0.933448814,97.77224642,0,0,9847.74007,97.28682171,2417.876435,91.8375,280.6727453,18.88347696,86.90244544,94.60617517,9.25,58.95856663,17.25,63.57297028,0.76,80.48974189,7,66.73666527,3.1,63.82588774,65.52147014,8.000158489,96.21655258,55.62,63.43469591,6.55,84.1544778,16.19,72.40777667,37.6,87.87648697,13.9,74.09663013,49.9,81.62060302,4.9,43.0895367,22.2,71.15335868,7.6646,90.7898,0.7834,6.4789,0,0.487,1.4609
6081604700,2.634309623,0.430833657,0,21.05397915,2781,9.680648452,0.03419029,8.403182601,20.31113877,0.055947988,20.34847542,0,0,178.3343353,32.48312078,1077.940533,62.8125,303.3836951,24.91569876,50.0493815,51.63201008,0,0,1.6,10.70894903,0.07,9.556585043,0,0,0,0,19.94013697,2.434686763,3.024268824,38.09,38.19790628,7.89,96.02258147,9.76,27.74177468,4.6,19.28625664,5.8,42.1166599,9.4,8.680904523,3,17.11348256,12.6,26.17237009,22.1863,8.2704,38.5832,0.1798,0.5034,3.9554,48.5077
6067006003,2.634604149,0.431125935,0,12.47897325,4960,38.26804589,0.04863521,9.326377607,42.28998133,0.224553319,66.28500311,0,0,95.29396563,23.05576394,691.4766954,35.3625,597.0081961,68.46509304,60.68807618,66.72967864,0.5,7.708100037,2,14.31180475,0.125,21.95896757,6,58.69382612,0,0,36.77412204,4.490112997,33.55320473,143.83,98.60418744,6.53,83.98768283,18.39,82.29062812,14.9,55.13793976,13.5,72.75680065,56.5,88.61809045,8.9,81.01249349,26,82.61089987,13.246,23.6694,50.3629,9.3347,0.2218,9.6573,6.7541
6037670002,2.634800468,0.431320865,0,19.97706121,3939,25.29305727,0.03975537,11.84918524,71.25077785,0.27492634,73.69010579,0,0,8771.43685,96.61165291,1016.560832,58.9625,417.414766,47.90808043,54.95454558,58.67674858,0.4,5.636431504,2,14.31180475,0.37,58.26604897,0,0,0.7,24.83390607,42.53205967,5.193156038,50.16801493,54.89,62.78664008,4.48,38.18321786,14.54,63.72133599,16.1,57.92204505,11,65.62457707,18.7,31.25628141,1.6,3.578865174,14.7,36.6539924,17.8726,38.5377,32.0894,5.052,1.3201,3.7573,19.2435
6019002906,2.634851083,0.431371137,1,15.1614349,5229,41.30049001,0.06236471,13.70838432,96.93839452,0.067044354,24.84131923,0,0,1216.31132,68.85471368,968.0997023,56.075,733.946935,84.38865992,56.31472125,60.47889099,1.2,18.70100784,1.9,11.33986386,0,0,0,0,0,0,42.02575964,5.131336904,48.6372122,73.02,80.6331007,5.84,71.78598922,12.64,51.45812562,37.4,87.67400658,16.3,80.0108269,63.5,93.98241206,16.3,97.90473712,23.8,76.53992395,10.5756,55.0966,10.021,7.3245,0.8606,0.3442,26.3531
6083001101,2.635043874,0.431562673,0,19.12799304,4973,22.80764538,0.03975537,7.962713157,12.89359054,0.294514861,75.79340386,0,0,20.61042227,11.72793198,1167.048348,67.2625,266.4051922,17.28487573,88.42388611,95.6773787,0,0,21.5,70.29719409,0.12,20.31767042,3,33.15833683,0,0,33.37537828,4.075127058,25.1773491,50.59,57.42771685,5.59,66.6410059,11.11,38.7337986,24.6,72.51328778,8.4,55.14954662,49.4,81.0678392,0.4,0.195210828,19.1,59.27756654,9.2298,54.5747,37.7639,1.7494,0,2.2924,3.6195
6085512021,2.635105148,0.431623566,0,25.53229458,6491,12.80890813,0.04192559,8.221469391,16.62725576,0.183197954,58.85500933,1.698750312,46.37931034,98.75776673,23.36834209,852.5762605,48.0125,410.542626,46.58423879,36.77961795,32.91745432,0,0,9,43.84858044,0.12,20.31767042,0,0,0,0,29.23106813,3.569107613,16.17921593,35.98,35.03240279,4.76,45.86861688,9.94,29.44915254,12.9,50.51885599,10,61.90282853,13.6,18.70603015,2.5,10.65851119,11.4,20.2661597,11.7393,32.7684,30.8119,4.2366,0.7703,4.4831,26.9296
6037405001,2.635304516,0.431821753,1,21.79918554,6029,50.26821297,0.060311,11.8354872,70.76540137,0.079535258,29.65774736,0.006521098,10.93103448,1744.423604,76.30657664,555.0166348,25.1,745.1908893,84.92569002,80.8555409,90.05671078,14,73.36692796,25.85,75.67657314,0.155,27.08140304,2,23.87652247,9.35,89.32416953,58.47335851,7.13958546,88.69943995,66.86,76.12163509,5.7,68.86066205,14.78,65.06729811,33.8,84.18121994,16.9,81.18825281,32.4,57.62562814,5.7,53.8912025,17.5,51.77439797,13.3355,85.52,2.8031,0.5805,0,0.4976,10.5988
6059099204,2.635334683,0.431851749,0,24.77956438,4582,28.45804395,0.04588368,11.55999656,62.40199129,0.07469852,27.7535781,0,0,3828.739949,88.4096024,1001.237568,57.875,351.9125939,36.28075434,38.96314214,35.58916194,0,0,15,59.60484808,0.21,37.68365321,0,0,0,0,35.92659245,4.386629802,31.61169882,35.96,34.98255234,6.32,80.72876572,12.58,51.09670987,24.3,71.88053657,26.6,93.5985925,34.7,61.28140704,6.5,62.40239459,18.9,58.22560203,19.1183,13.3348,13.7276,2.2479,0,3.3173,67.3723
6107000600,2.635423995,0.431940568,1,18.56004554,6998,47.26325106,0.06464682,12.07133723,82.63845675,0.054792834,19.88799004,758.9265895,87.75862069,283.1088994,40.7351838,154.8316176,2.5625,662.1898682,72.52404146,68.76389898,77.46691871,0,0,23,72.48879296,0.1,16.63798809,0,0,5,75.67010309,50.75325807,6.196962729,72.1717486,48.03,53.55184447,5.86,72.32486528,13.52,57.49002991,57.6,98.83573779,31.5,96.2105833,64.8,94.79899497,11.6,91.26756897,16.9,48.51711027,9.3598,89.7256,6.3447,0.6716,0,1.5719,1.6862
6085502910,2.635450989,0.431967416,0,21.85447266,3733,15.51731478,0.04125212,8.159472133,15.7311761,0.217681365,65.14001245,0,0,108.0927353,24.31857964,2130.711365,88.9125,291.52549,22.74260022,26.4440676,19.60932577,0,0,3.25,22.39747634,0.545,71.99205824,4,43.78412432,0,0,30.98931477,3.783789178,19.9253267,38.77,39.25722832,4.4,35.84808827,11.12,38.80857428,8.8,37.28170084,13.8,73.73122209,16.8,26.38190955,4.1,32.27485685,14.5,35.81749049,14.5727,25.4219,49.5848,2.0895,1.5805,5.5183,15.805
6059021825,2.635543164,0.432059107,0,17.19872793,2940,11.21157644,0.04981739,12.05721963,81.59303049,0.033408967,11.93528314,0,0,2047.710002,79.85746437,691.5320284,35.3875,364.2186594,37.55463969,17.10001816,9.313169502,0,0,0,0,0.18,30.5890139,0,0,0,0,28.42047622,3.470134501,14.58618544,17.12,5.570787637,6.34,81.21632025,8.53,17.49750748,5.2,22.22222222,5.5,40.43848965,14.7,21.26884422,2.3,8.69338886,16.2,45.03168568,22.415,13.7075,59.0476,1.7347,0,2.585,22.9252
6037577602,2.635585723,0.432101449,0,17.92880538,3259,25.22022554,0.04125212,11.48846564,60.62227754,0.163786173,54.63596764,0,0,7999.743244,96.21155289,1806.407581,83.95,339.0441176,34.7321094,22.58195176,15.16068053,17.6,78.68607689,16.5,62.37755271,1.075,86.12839179,18,97.52204956,10,91.04238259,58.56636723,7.150941805,88.86123211,17.66,5.944666002,8.28,97.51090582,8.53,17.49750748,2.6,8.985067072,2.4,18.90648261,13.7,18.90703518,4.9,43.0895367,16.9,48.51711027,31.1138,10.0644,66.9224,4.8174,0.3682,3.0684,14.7591
6037408212,2.635760654,0.432275532,0,31.26019851,5042,29.57523696,0.05116215,12.23579771,89.04791537,0.576535635,92.23397635,0,0,2427.76005,82.23305826,1971.092152,86.6375,435.9366274,51.11777195,43.14535107,41.53749212,13,71.63120567,20.5,68.91914328,0.2,35.6187955,5,51.21797564,2,52.89805269,60.98043013,7.445698406,92.08462974,24.82,16.12662014,2.86,7.65973826,8.7,18.61914257,16.1,57.92204505,29.2,95.29029639,20,34.20854271,6.5,62.40239459,19.9,62.4207858,19.7144,29.6906,7.2987,3.4708,0.0198,1.5073,58.0127
6093000702,2.635848414,0.432362893,0,30.24851469,4436,29.50844148,0.0438112,4.324053055,0.609831985,0.069219352,25.63783447,5.745408472,55.55172414,0.016219367,1.237809452,418.7323356,15.4125,377.5337074,39.77769452,51.65498916,53.78701953,10.9,63.06457633,30.5,80.10957994,0.2,35.6187955,3,33.15833683,1.5,42.31386025,35.88210116,4.381197425,31.43746111,66.51,75.78514457,-999,-999,15.56,69.62861416,14.7,54.61908378,0,0,56.6,88.73115578,6.3,60.56741281,25.6,81.83776933,18.6655,16.9071,66.0054,2.615,5.9288,8.0929,0.4509
6073014803,2.635879068,0.432393412,0,18.30725039,4818,23.25113902,0.04632538,9.916845918,48.27629123,0.204521262,62.93714997,0,0,162.4680023,30.78269567,900.665676,51.5875,408.312592,45.85987261,51.46027261,53.53497164,7,50.31728257,9.2,43.99800764,0.325,53.51422899,2,23.87652247,12,93.63115693,46.02021996,5.619059716,59.60174238,43.51,46.85942173,4.1,28.95817295,10.76,36.1665005,4.4,18.36243989,2,15.64487752,33.5,59.3718593,5.2,46.99375325,22.4,71.88846641,17.061,20.3611,60.6476,4.2134,0,1.6604,13.1174
6059011502,2.63611396,0.432627339,1,22.13815605,4485,36.5549982,0.04791979,12.19776902,88.27629123,0.39919314,84.82887368,0,0,4785.879964,92.01050263,1546.702858,79.0125,679.2355825,75.18421381,74.83807671,84.51165721,27.2,87.383352,44.25,87.92960319,1.91,92.28325612,0,0,0,0,64.30237084,7.851306707,95.25824518,44.1,47.70687936,3.88,23.91583269,11.58,42.85892323,11,45.17843584,4.2,32.64311815,33.5,59.3718593,9.2,82.74336283,14.9,38.09885932,9.6321,46.2207,31.2375,3.0992,0,2.8763,16.5663
6037670202,2.636131306,0.432644618,0,15.34697619,2637,11.52107422,0.04050375,11.66727825,65.07778469,0.097195127,36.31611699,3.685393404,51.93103448,5698.256592,93.56089022,1006.159271,58.2625,246.6682667,11.31509929,60.00917474,65.74669187,16.5,77.32362822,0,0,0.175,30.16545334,0,0,3.5,66.68957617,45.31195505,5.532580712,57.46110765,9.22,0.598205384,5,52.36079035,4.97,0.997008973,0.4,0.417615793,3.5,28.04168358,10.1,10.43969849,6.6,63.41749089,8.5,8.504435995,22.4118,18.2404,55.8589,0.948,0,4.7023,20.2503
6065040204,2.636228615,0.432741569,1,17.8279481,4160,59.90564521,0.06718273,13.10743766,94.21281892,0.804636354,96.75171126,0,0,1629.536703,74.91872968,1442.051154,76.6375,509.9670733,61.50867991,85.45142902,93.61058601,4.5,40.83613289,10.2,47.58426034,0.01,1.800132363,3,33.15833683,1.2,37.57159221,60.28341765,7.360593321,91.2632234,57.33,65.93968096,5.75,69.98973569,17.17,76.95663011,48.6,95.78587699,15.6,78.52212749,52.4,84.69849246,10.4,87.6887038,26.2,83.07984791,6.3221,88.9904,5.2163,5.1683,0,0.625,0
6037554600,2.636375016,0.432887471,1,22.27670783,4173,31.86849805,0.04490202,11.92696003,74.41194773,0.190627682,60.33602987,0,0,4487.56661,91.19779945,1378.990944,74.8125,560.0494123,65.6675409,72.79312836,82.21802142,0.1,2.071668533,14.25,56.3340528,0.355,56.69093316,0,0,1,35.71592211,50.77345459,6.199428721,72.25886745,31.74,28.26520439,4.52,39.19681807,12.01,46.17397807,15,55.34042015,15.8,78.99580457,23.9,42.4120603,7,67.47787611,19.8,61.9391635,14.3063,46.1538,12.1735,2.2526,0.1198,1.965,37.3353
6047001501,2.636411106,0.432923445,1,19.38352997,2425,41.35355254,0.05530288,12.16634621,87.44243933,0.13975255,48.52520224,193.7166389,80.4137931,14.11503667,10.10252563,1095.374323,63.775,525.009828,62.65767453,42.13683463,40.01260239,5,42.60918253,11.25,50.14112568,0.46,66.60489742,3,33.15833683,0,0,51.62376553,6.303251517,74.57373989,89.3,89.35692921,4.59,40.94175006,23.55,96.13659023,19.9,64.65451784,7,48.72107186,34.7,61.28140704,2.6,11.86881832,21.4,68.54245881,6.8866,63.8351,17.2371,0.9897,0,0.9072,17.0309
6037294610,2.636507986,0.43302003,1,21.99502899,4334,45.55321875,0.03975537,11.68401519,65.73739888,0.148586985,50.84007467,0.97356028,42.65517241,11590.12337,98.09952488,945.3933283,54.675,391.0791793,42.42537779,78.6935455,88.22936358,2.4,27.82754759,34.7,82.94869666,0.335,54.63931171,0,0,5.9,78.32760596,54.87522827,6.700254472,82.10329807,76.33,83.00099701,3.7,20.27200411,21.61,92.82153539,35.9,86.13009365,20.2,86.89944512,47.4,78.9321608,1.5,3.214471629,22.8,73.40937896,11.6521,90.263,3.3456,1.0383,0,0,5.353
6017031000,2.636516835,0.433028853,0,24.10561478,6284,21.96704017,0.05679963,7.979093729,13.16739266,0.052549956,19.0914748,25.88350874,67.72413793,19.21146647,11.41535384,1091.670413,63.5375,288.7224528,20.18234045,52.3192946,54.80781348,0,0,18,65.31628756,0.345,55.42025149,1,12.45275094,2,52.89805269,39.49310262,4.822099985,41.45612943,49.93,56.46809571,4.52,39.19681807,10.36,32.71435693,11.7,47.50696026,0.5,1.813506564,24.5,43.53015075,6.4,61.53045289,22.1,70.81115336,22.1038,13.8606,80.2673,0,1.0344,0.4774,4.3603
6059062637,2.636598646,0.433110434,0,16.27421812,5188,11.79757985,0.05165298,9.419448134,43.52209085,0.234567044,67.9029247,0,0,331.3433329,43.57339335,1196.351222,68.5875,177.3831485,5.907331085,15.96183222,8.418399496,0,0,0,0,0.59,73.85837194,7,66.73666527,0,0,34.64597513,4.230266682,28.06471686,21.7,11.27866401,3.58,17.77007955,9.74,27.50498504,2,5.859276133,4.6,35.33631073,17,27.04773869,4.4,36.4393545,21.8,69.9112801,8.404,16.6538,61.1025,1.5998,0,9.175,11.4688
6053001802,2.637206016,0.433716571,0,28.88856429,5475,33.59057591,0.03419029,5.543621261,2.165525825,0.375409242,83.12383323,258.8964067,81.89655172,2.817221,6.426606652,1338.051894,73.4625,430.3037163,49.95628825,37.99137273,34.3289225,9,58.17469205,18.5,66.06342354,0.185,31.38318994,14,93.36413272,5,75.67010309,50.13757782,6.121788293,70.69072806,50.95,57.83898305,4.86,48.53733641,8.19,14.68095713,32.3,82.77651228,13.2,71.91771552,43.6,74.15829146,3.9,29.41176471,21.5,68.93536122,6.0822,78.4475,9.8082,2.0091,0,0.7123,9.0228
6099003803,2.637358114,0.433868494,1,14.47126281,3135,48.08511991,0.05605125,12.87680893,93.26695706,0.253277473,70.51649035,277.3174327,82.34482759,120.623998,25.6564141,424.5999156,15.675,880.883231,97.09004621,55.37061359,59.3068683,10.2,61.68346398,39.8,85.85422547,0.06,8.762409001,0,0,0.1,2.520045819,53.75112733,6.563001971,79.73864343,77.81,84.01046859,5.03,53.15627406,24.42,97.25822532,26.2,75.22146292,9.3,58.95249695,53.6,85.67839196,8.5,78.33159813,10.8,17.41444867,6.6986,70.303,22.2329,1.4673,0.2871,0.2871,5.4226
6037650502,2.63738819,0.433898541,0,19.94873738,4259,8.872415033,0.04125212,11.86370411,71.79838208,0.173481255,57.05040448,0,0,7221.2736,95.44886222,794.3556569,43.85,275.2743393,18.2840015,49.69292326,51.15311909,11,63.69914147,11,49.82566827,0.145,24.71211118,5,51.21797564,5,75.67010309,47.88028541,5.846173339,64.59240821,17.13,5.608175474,2.78,6.787272261,6.85,7.016450648,4.1,16.79321691,5.6,40.8986331,15.5,23.16582915,2.4,9.721499219,12,23.37135615,18.8542,21.977,42.6626,4.9073,0,3.2637,27.1895
6059032031,2.638743262,0.435254492,0,14.13739813,3641,4.06481442,0.0527438,9.376064843,42.91225887,0.055302218,20.13690106,0,0,516.4756775,52.20055014,698.4141377,35.9625,264.2014032,15.59885101,25.51225925,18.42470069,0,0,0,0,0.1,16.63798809,9,77.29945401,0,0,27.35738668,3.340331479,12.69446173,19.19,8.138085743,3.54,16.97459584,9.75,27.62961117,4.3,17.79296381,0.8,4.587900934,7.1,4.396984925,0.4,0.195210828,5.9,2.433460076,18.3191,17.8522,64.8998,1.7303,0,3.4057,12.1121
6045010801,2.638823921,0.435335337,0,31.13823591,5322,12.0470701,0.036244,6.76410311,5.936527691,0.02074884,7.504667082,15.05021218,63.27586207,0,0,453.8306689,17.6125,337.0104951,32.85874859,42.42518133,40.41587902,0,0,20.55,68.93574631,0.125,21.95896757,5,51.21797564,3.1,63.82588774,28.83087323,3.520243895,15.39514624,41.76,44.30458624,3.51,16.37156787,11.6,43.08325025,7.9,33.89015439,1,6.266071187,28.6,51.57035176,6.1,58.35502343,8,6.894803549,15.1259,21.9654,69.6731,0.1127,5.9752,1.8602,0.4134
